"134","3","132","160000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"135","3","133","72000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"136","3","134","5000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"137","3","135","365000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"138","3","136","10000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"139","3","137","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"140","3","138","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"141","3","139","20000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"142","3","140","3000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"143","3","141","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"144","3","142","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"145","3","143","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"146","3","144","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"147","3","145","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"148","3","146","15000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"149","3","147","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"150","3","148","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"151","3","149","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"152","3","150","5000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"153","3","151","10000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"154","3","152","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"155","3","153","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"156","3","154","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"157","3","155","30000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"158","3","156","20000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"159","3","157","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"160","3","158","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"161","3","159","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"162","3","160","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"163","3","161","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"164","3","162","40000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
